id_log	timestamp	entidad	id_entidad	usuario	campo_modificado	valor_anterior	valor_nuevo
268	2026-02-26 09:49:00	Lead	117	ana.garcia@swatsquad.com	Status	Nuevo	Contactado
269	2026-02-27 04:49:00	Lead	117	ana.garcia@swatsquad.com	Status	Contactado	Perdido
270	2026-02-19 14:28:51	Lead	118	ana.garcia@swatsquad.com	Status	Nuevo	Contactado
271	2026-02-20 20:28:51	Lead	118	roberto.silva@swatsquad.com	Status	Contactado	No Calificado
272	2026-02-23 02:28:51	Lead	118	ana.garcia@swatsquad.com	Calidad de Contacto	Sin Calificar	Excelente
273	2026-02-10 23:18:44	Lead	119	roberto.silva@swatsquad.com	Status	Nuevo	Contactado
274	2026-02-11 10:18:44	Lead	119	ana.garcia@swatsquad.com	Status	Contactado	Perdido
275	2026-02-17 19:35:16	Lead	120	roberto.silva@swatsquad.com	Status	Nuevo	Contactado
276	2026-02-18 04:35:16	Lead	120	roberto.silva@swatsquad.com	Status	Contactado	No Calificado
277	2026-02-21 16:35:16	Lead	120	sofia.martinez@swatsquad.com	Calidad de Contacto	Sin Calificar	Bueno
278	2026-02-25 17:20:36	Lead	121	ana.garcia@swatsquad.com	Status	Nuevo	Contactado
279	2026-02-25 12:20:36	Lead	121	ana.garcia@swatsquad.com	Status	Contactado	Perdido
280	2026-02-28 13:21:15	Lead	122	roberto.silva@swatsquad.com	Status	Nuevo	Contactado
281	2026-02-27 17:21:15	Lead	122	carlos.lopez@swatsquad.com	Status	Contactado	En Seguimiento
282	2026-02-07 23:27:02	Lead	123	maria.torres@swatsquad.com	Status	Nuevo	Contactado
283	2026-02-17 04:29:16	Lead	124	pedro.mendez@swatsquad.com	Calidad de Contacto	Sin Calificar	Malo
284	2026-02-08 10:04:23	Lead	125	lucia.herrera@swatsquad.com	Status	Nuevo	Contactado
285	2026-02-07 21:04:23	Lead	125	lucia.herrera@swatsquad.com	Status	Contactado	En Seguimiento
286	2026-03-02 16:03:26	Lead	126	roberto.silva@swatsquad.com	Status	Nuevo	Contactado
287	2026-03-02 16:03:26	Lead	126	ana.garcia@swatsquad.com	Status	Contactado	No Calificado
288	2026-02-25 00:53:13	Lead	127	carlos.lopez@swatsquad.com	Status	Nuevo	Contactado
289	2026-02-27 12:53:13	Lead	127	carlos.lopez@swatsquad.com	Status	Contactado	En Seguimiento
290	2026-02-23 05:26:12	Lead	128	ana.garcia@swatsquad.com	Status	Nuevo	Contactado
291	2026-02-24 19:34:51	Lead	129	roberto.silva@swatsquad.com	Status	Nuevo	Contactado
292	2026-02-28 07:34:51	Lead	129	carlos.lopez@swatsquad.com	Status	Contactado	No Calificado
293	2026-02-22 07:48:09	Lead	130	ana.garcia@swatsquad.com	Status	Nuevo	Contactado
294	2026-02-22 12:48:09	Lead	130	ana.garcia@swatsquad.com	Status	Contactado	Perdido
295	2026-02-12 04:59:53	Lead	131	roberto.silva@swatsquad.com	Status	Nuevo	Contactado
296	2026-02-10 08:59:53	Lead	131	roberto.silva@swatsquad.com	Status	Contactado	En Seguimiento
297	2026-02-11 09:59:53	Lead	131	sofia.martinez@swatsquad.com	Status	En Seguimiento	Calificado
298	2026-03-01 13:57:41	Lead	132	lucia.herrera@swatsquad.com	Status	Nuevo	Contactado
299	2026-03-02 09:57:41	Lead	132	lucia.herrera@swatsquad.com	Status	Contactado	Perdido
300	2026-03-09 23:57:41	Lead	132	maria.torres@swatsquad.com	Calidad de Contacto	Sin Calificar	Malo
301	2026-02-22 13:10:42	Lead	133	pedro.mendez@swatsquad.com	Status	Nuevo	Contactado
302	2026-02-24 17:10:42	Lead	133	ana.garcia@swatsquad.com	Status	Contactado	En Seguimiento
303	2026-02-26 21:10:42	Lead	133	pedro.mendez@swatsquad.com	Status	En Seguimiento	Calificado
304	2026-02-25 11:10:42	Lead	133	ana.garcia@swatsquad.com	Status	Calificado	Paso a Ventas
305	2026-02-06 14:45:12	Lead	134	maria.torres@swatsquad.com	Status	Nuevo	Contactado
306	2026-02-06 16:45:12	Lead	134	lucia.herrera@swatsquad.com	Status	Contactado	No Calificado
307	2026-02-05 18:05:55	Lead	135	roberto.silva@swatsquad.com	Status	Nuevo	Contactado
308	2026-02-06 01:05:55	Lead	135	sofia.martinez@swatsquad.com	Status	Contactado	Perdido
309	2026-02-03 08:12:53	Lead	136	pedro.mendez@swatsquad.com	Status	Nuevo	Contactado
310	2026-02-05 14:12:53	Lead	136	roberto.silva@swatsquad.com	Status	Contactado	Perdido
311	2026-02-16 19:13:01	Lead	137	roberto.silva@swatsquad.com	Status	Nuevo	Contactado
312	2026-02-19 21:13:01	Lead	137	pedro.mendez@swatsquad.com	Status	Contactado	En Seguimiento
313	2026-02-23 19:13:01	Lead	137	carlos.lopez@swatsquad.com	Status	En Seguimiento	Calificado
314	2026-02-20 13:13:01	Lead	137	ana.garcia@swatsquad.com	Calidad de Contacto	Sin Calificar	Bueno
315	2026-02-17 18:44:59	Lead	138	lucia.herrera@swatsquad.com	Status	Nuevo	Inválido
316	2026-02-17 09:47:51	Lead	139	maria.torres@swatsquad.com	Status	Nuevo	Contactado
317	2026-02-17 00:47:51	Lead	139	maria.torres@swatsquad.com	Status	Contactado	Perdido
318	2026-02-11 19:02:14	Lead	140	pedro.mendez@swatsquad.com	Status	Nuevo	Contactado
319	2026-02-12 12:02:14	Lead	140	roberto.silva@swatsquad.com	Status	Contactado	En Seguimiento
320	2026-02-12 16:02:14	Lead	140	lucia.herrera@swatsquad.com	Status	En Seguimiento	Calificado
321	2026-02-12 10:02:14	Lead	140	pedro.mendez@swatsquad.com	Calidad de Contacto	Sin Calificar	Regular
322	2026-02-07 20:16:31	Lead	141	roberto.silva@swatsquad.com	Status	Nuevo	Contactado
323	2026-02-11 06:16:31	Lead	141	sofia.martinez@swatsquad.com	Status	Contactado	En Seguimiento
324	2026-02-23 14:30:24	Lead	142	lucia.herrera@swatsquad.com	Status	Nuevo	Inválido
325	2026-02-23 04:30:24	Lead	142	maria.torres@swatsquad.com	Calidad de Contacto	Sin Calificar	Excelente
326	2026-02-11 00:27:44	Lead	143	ana.garcia@swatsquad.com	Status	Nuevo	Contactado
327	2026-02-14 02:27:44	Lead	143	pedro.mendez@swatsquad.com	Status	Contactado	Perdido
328	2026-02-03 20:06:57	Lead	144	sofia.martinez@swatsquad.com	Status	Nuevo	Contactado
329	2026-02-04 22:06:57	Lead	144	ana.garcia@swatsquad.com	Status	Contactado	Perdido
330	2026-02-15 21:32:53	Lead	145	ana.garcia@swatsquad.com	Status	Nuevo	Inválido
331	2026-02-17 18:05:18	Lead	146	lucia.herrera@swatsquad.com	Status	Nuevo	Contactado
332	2026-02-17 08:05:18	Lead	146	roberto.silva@swatsquad.com	Status	Contactado	En Seguimiento
333	2026-02-18 04:05:18	Lead	146	pedro.mendez@swatsquad.com	Status	En Seguimiento	Calificado
334	2026-02-27 20:05:18	Lead	146	lucia.herrera@swatsquad.com	Status	Calificado	Paso a Ventas
335	2026-02-17 03:15:17	Lead	147	sofia.martinez@swatsquad.com	Status	Nuevo	Contactado sin Respuesta
336	2026-02-04 20:08:29	Lead	148	sofia.martinez@swatsquad.com	Status	Nuevo	Contactado
337	2026-02-05 00:08:29	Lead	148	sofia.martinez@swatsquad.com	Status	Contactado	En Seguimiento
338	2026-02-09 00:08:29	Lead	148	lucia.herrera@swatsquad.com	Status	En Seguimiento	Calificado
339	2026-02-09 20:08:29	Lead	148	lucia.herrera@swatsquad.com	Status	Calificado	Paso a Ventas
340	2026-02-10 05:25:07	Lead	149	maria.torres@swatsquad.com	Status	Nuevo	Contactado
341	2026-02-23 04:23:19	Lead	150	ana.garcia@swatsquad.com	Status	Nuevo	Contactado
342	2026-02-24 18:23:19	Lead	150	lucia.herrera@swatsquad.com	Status	Contactado	Perdido
343	2026-02-24 16:23:19	Lead	150	maria.torres@swatsquad.com	Calidad de Contacto	Sin Calificar	Malo
344	2026-02-08 19:01:08	Lead	151	carlos.lopez@swatsquad.com	Status	Nuevo	Contactado
345	2026-02-13 03:01:08	Lead	151	sofia.martinez@swatsquad.com	Status	Contactado	Perdido
346	2026-02-12 01:01:08	Lead	151	lucia.herrera@swatsquad.com	Calidad de Contacto	Sin Calificar	Bueno
347	2026-02-19 20:02:32	Lead	152	maria.torres@swatsquad.com	Status	Nuevo	Contactado
348	2026-02-23 16:02:32	Lead	152	pedro.mendez@swatsquad.com	Status	Contactado	En Seguimiento
349	2026-02-21 03:02:32	Lead	152	roberto.silva@swatsquad.com	Status	En Seguimiento	Calificado
350	2026-02-23 18:02:32	Lead	152	carlos.lopez@swatsquad.com	Status	Calificado	Paso a Ventas
351	2026-03-01 04:25:54	Lead	153	sofia.martinez@swatsquad.com	Status	Nuevo	Contactado
352	2026-03-01 04:25:54	Lead	153	roberto.silva@swatsquad.com	Status	Contactado	En Seguimiento
353	2026-03-02 14:25:54	Lead	153	lucia.herrera@swatsquad.com	Status	En Seguimiento	Calificado
354	2026-02-23 13:54:50	Lead	154	roberto.silva@swatsquad.com	Status	Nuevo	Contactado
355	2026-02-28 14:54:50	Lead	154	sofia.martinez@swatsquad.com	Status	Contactado	Perdido
356	2026-02-17 01:35:27	Lead	155	maria.torres@swatsquad.com	Status	Nuevo	Duplicado
357	2026-02-12 00:06:17	Lead	156	carlos.lopez@swatsquad.com	Status	Nuevo	Contactado
358	2026-02-14 17:06:17	Lead	156	lucia.herrera@swatsquad.com	Status	Contactado	En Seguimiento
359	2026-02-14 17:06:17	Lead	156	ana.garcia@swatsquad.com	Status	En Seguimiento	Calificado
360	2026-02-27 03:58:38	Lead	157	carlos.lopez@swatsquad.com	Status	Nuevo	Contactado
361	2026-03-02 15:58:38	Lead	157	pedro.mendez@swatsquad.com	Status	Contactado	Perdido
362	2026-03-02 15:31:04	Lead	159	lucia.herrera@swatsquad.com	Status	Nuevo	Contactado
363	2026-02-22 11:28:18	Lead	160	maria.torres@swatsquad.com	Status	Nuevo	Contactado
364	2026-02-24 05:28:18	Lead	160	ana.garcia@swatsquad.com	Status	Contactado	En Seguimiento
365	2026-02-24 23:28:18	Lead	160	sofia.martinez@swatsquad.com	Status	En Seguimiento	Calificado
366	2026-03-01 05:28:18	Lead	160	sofia.martinez@swatsquad.com	Status	Calificado	Paso a Ventas
367	2026-02-14 09:21:24	Lead	161	maria.torres@swatsquad.com	Status	Nuevo	Contactado
368	2026-02-15 12:21:24	Lead	161	lucia.herrera@swatsquad.com	Status	Contactado	En Seguimiento
369	2026-02-18 14:21:24	Lead	161	ana.garcia@swatsquad.com	Status	En Seguimiento	Calificado
370	2026-02-17 20:21:24	Lead	161	ana.garcia@swatsquad.com	Calidad de Contacto	Sin Calificar	Excelente
371	2026-02-24 00:26:48	Lead	162	maria.torres@swatsquad.com	Status	Nuevo	Contactado
372	2026-02-25 14:26:48	Lead	162	ana.garcia@swatsquad.com	Status	Contactado	En Seguimiento
373	2026-02-23 22:26:48	Lead	162	ana.garcia@swatsquad.com	Status	En Seguimiento	Calificado
374	2026-02-28 14:26:48	Lead	162	carlos.lopez@swatsquad.com	Status	Calificado	Paso a Ventas
375	2026-02-24 05:29:24	Lead	163	pedro.mendez@swatsquad.com	Status	Nuevo	Contactado
376	2026-02-24 15:29:24	Lead	163	roberto.silva@swatsquad.com	Calidad de Contacto	Sin Calificar	Regular
377	2026-03-03 08:30:15	Lead	164	lucia.herrera@swatsquad.com	Status	Nuevo	Contactado
378	2026-03-05 17:30:15	Lead	164	carlos.lopez@swatsquad.com	Status	Contactado	En Seguimiento
379	2026-03-10 21:30:15	Lead	164	sofia.martinez@swatsquad.com	Calidad de Contacto	Sin Calificar	Bueno
380	2026-02-05 23:38:04	Lead	166	lucia.herrera@swatsquad.com	Status	Nuevo	Contactado
381	2026-02-08 07:38:04	Lead	166	roberto.silva@swatsquad.com	Status	Contactado	En Seguimiento
382	2026-02-07 00:38:04	Lead	166	lucia.herrera@swatsquad.com	Status	En Seguimiento	Calificado
383	2026-02-11 09:32:05	Lead	167	sofia.martinez@swatsquad.com	Status	Nuevo	Contactado
384	2026-02-16 04:32:05	Lead	167	sofia.martinez@swatsquad.com	Status	Contactado	No Calificado
385	2026-02-04 19:33:06	Lead	168	roberto.silva@swatsquad.com	Status	Nuevo	Contactado
386	2026-02-03 09:33:06	Lead	168	maria.torres@swatsquad.com	Status	Contactado	Perdido
387	2026-02-02 14:07:43	Lead	169	roberto.silva@swatsquad.com	Status	Nuevo	Contactado
388	2026-02-03 11:07:43	Lead	169	sofia.martinez@swatsquad.com	Status	Contactado	No Calificado
389	2026-02-27 14:08:21	Lead	170	pedro.mendez@swatsquad.com	Status	Nuevo	Contactado
390	2026-03-05 01:08:21	Lead	170	ana.garcia@swatsquad.com	Status	Contactado	Perdido
391	2026-02-13 09:44:44	Lead	171	maria.torres@swatsquad.com	Status	Nuevo	Contactado
392	2026-02-18 10:44:44	Lead	171	ana.garcia@swatsquad.com	Status	Contactado	En Seguimiento
393	2026-02-17 03:44:44	Lead	171	sofia.martinez@swatsquad.com	Status	En Seguimiento	Calificado
394	2026-02-08 05:53:05	Lead	172	pedro.mendez@swatsquad.com	Status	Nuevo	Contactado
395	2026-02-11 11:53:05	Lead	172	lucia.herrera@swatsquad.com	Status	Contactado	En Seguimiento
396	2026-02-22 00:22:26	Lead	173	ana.garcia@swatsquad.com	Status	Nuevo	Contactado
397	2026-02-25 02:22:26	Lead	173	sofia.martinez@swatsquad.com	Status	Contactado	En Seguimiento
398	2026-02-22 12:22:26	Lead	173	carlos.lopez@swatsquad.com	Status	En Seguimiento	Calificado
399	2026-02-05 02:39:31	Lead	174	pedro.mendez@swatsquad.com	Status	Nuevo	Contactado
400	2026-02-10 01:39:31	Lead	174	ana.garcia@swatsquad.com	Status	Contactado	Perdido
401	2026-02-08 15:23:18	Lead	175	carlos.lopez@swatsquad.com	Status	Nuevo	Contactado
402	2026-02-10 07:23:18	Lead	175	pedro.mendez@swatsquad.com	Status	Contactado	En Seguimiento
403	2026-02-15 11:23:18	Lead	175	sofia.martinez@swatsquad.com	Status	En Seguimiento	Calificado
404	2026-02-24 20:46:34	Lead	177	pedro.mendez@swatsquad.com	Status	Nuevo	Contactado
405	2026-02-26 10:46:34	Lead	177	roberto.silva@swatsquad.com	Status	Contactado	En Seguimiento
406	2026-02-17 05:55:23	Lead	178	lucia.herrera@swatsquad.com	Status	Nuevo	Contactado
407	2026-02-19 12:55:23	Lead	178	roberto.silva@swatsquad.com	Status	Contactado	En Seguimiento
408	2026-02-24 05:55:23	Lead	178	ana.garcia@swatsquad.com	Status	En Seguimiento	Calificado
409	2026-02-24 02:55:23	Lead	178	ana.garcia@swatsquad.com	Status	Calificado	Paso a Ventas
410	2026-03-01 21:49:21	Lead	179	carlos.lopez@swatsquad.com	Status	Nuevo	Inválido
411	2026-03-01 04:49:21	Lead	179	pedro.mendez@swatsquad.com	Calidad de Contacto	Sin Calificar	Regular
412	2026-02-26 06:38:48	Lead	180	carlos.lopez@swatsquad.com	Status	Nuevo	Contactado
413	2026-03-02 21:38:48	Lead	180	maria.torres@swatsquad.com	Status	Contactado	Perdido
414	2026-03-07 03:38:48	Lead	180	sofia.martinez@swatsquad.com	Calidad de Contacto	Sin Calificar	Malo
415	2026-03-06 06:59:39	Lead	181	ana.garcia@swatsquad.com	Status	Nuevo	Contactado
416	2026-03-06 11:59:39	Lead	181	carlos.lopez@swatsquad.com	Status	Contactado	En Seguimiento
417	2026-03-13 17:59:39	Lead	181	roberto.silva@swatsquad.com	Calidad de Contacto	Sin Calificar	Bueno
418	2026-03-06 13:46:54	Lead	182	maria.torres@swatsquad.com	Status	Nuevo	Contactado
419	2026-03-05 08:46:54	Lead	182	sofia.martinez@swatsquad.com	Status	Contactado	En Seguimiento
420	2026-03-05 10:46:54	Lead	182	ana.garcia@swatsquad.com	Status	En Seguimiento	Calificado
421	2026-03-10 16:46:54	Lead	182	maria.torres@swatsquad.com	Calidad de Contacto	Sin Calificar	Excelente
422	2026-03-04 15:07:14	Lead	183	pedro.mendez@swatsquad.com	Status	Nuevo	Contactado
423	2026-03-09 05:07:14	Lead	183	sofia.martinez@swatsquad.com	Calidad de Contacto	Sin Calificar	Regular
424	2026-03-04 09:55:55	Lead	184	roberto.silva@swatsquad.com	Status	Nuevo	Contactado
425	2026-03-03 03:55:55	Lead	184	maria.torres@swatsquad.com	Status	Contactado	En Seguimiento
426	2026-03-06 06:49:04	Lead	185	carlos.lopez@swatsquad.com	Status	Nuevo	Contactado
427	2026-03-08 10:49:04	Lead	185	maria.torres@swatsquad.com	Status	Contactado	En Seguimiento
428	2026-03-07 06:54:39	Lead	186	carlos.lopez@swatsquad.com	Status	Nuevo	Contactado
429	2026-03-07 03:54:39	Lead	186	maria.torres@swatsquad.com	Status	Contactado	En Seguimiento
430	2026-03-07 12:54:39	Lead	186	pedro.mendez@swatsquad.com	Status	En Seguimiento	Calificado
431	2026-03-14 03:54:39	Lead	186	sofia.martinez@swatsquad.com	Status	Calificado	Paso a Ventas
432	2026-03-04 08:31:18	Lead	187	lucia.herrera@swatsquad.com	Status	Nuevo	Contactado
433	2026-03-10 07:31:18	Lead	187	lucia.herrera@swatsquad.com	Calidad de Contacto	Sin Calificar	Malo
434	2026-03-04 00:41:43	Lead	188	maria.torres@swatsquad.com	Status	Nuevo	Contactado
435	2026-03-07 03:41:43	Lead	188	sofia.martinez@swatsquad.com	Status	Contactado	En Seguimiento
436	2026-03-10 06:41:43	Lead	188	lucia.herrera@swatsquad.com	Status	En Seguimiento	Calificado
437	2026-03-04 07:16:19	Lead	189	maria.torres@swatsquad.com	Status	Nuevo	Contactado
438	2026-03-06 00:16:19	Lead	189	maria.torres@swatsquad.com	Status	Contactado	No Calificado
439	2026-03-04 21:48:57	Lead	190	roberto.silva@swatsquad.com	Status	Nuevo	Duplicado
440	2026-03-06 07:32:24	Lead	191	lucia.herrera@swatsquad.com	Status	Nuevo	Contactado
441	2026-03-07 05:32:24	Lead	191	pedro.mendez@swatsquad.com	Status	Contactado	En Seguimiento
442	2026-03-12 07:32:24	Lead	191	maria.torres@swatsquad.com	Status	En Seguimiento	Calificado
443	2026-03-08 19:32:24	Lead	191	ana.garcia@swatsquad.com	Status	Calificado	Paso a Ventas
444	2026-03-02 15:45:51	Lead	192	maria.torres@swatsquad.com	Status	Nuevo	Contactado
445	2026-03-04 04:45:51	Lead	192	roberto.silva@swatsquad.com	Status	Contactado	En Seguimiento
446	2026-03-10 04:45:51	Lead	192	maria.torres@swatsquad.com	Status	En Seguimiento	Calificado
447	2026-03-08 04:45:51	Lead	192	maria.torres@swatsquad.com	Calidad de Contacto	Sin Calificar	Regular
448	2026-03-02 01:58:57	Lead	193	carlos.lopez@swatsquad.com	Status	Nuevo	Contactado
449	2026-03-02 09:58:57	Lead	193	lucia.herrera@swatsquad.com	Status	Contactado	Perdido
450	2026-03-06 05:23:49	Lead	194	maria.torres@swatsquad.com	Status	Nuevo	Contactado
451	2026-03-09 04:23:49	Lead	194	lucia.herrera@swatsquad.com	Status	Contactado	En Seguimiento
452	2026-03-13 04:23:49	Lead	194	ana.garcia@swatsquad.com	Status	En Seguimiento	Calificado
453	2026-03-08 18:23:49	Lead	194	ana.garcia@swatsquad.com	Status	Calificado	Paso a Ventas
454	2026-03-09 22:23:49	Lead	194	carlos.lopez@swatsquad.com	Calidad de Contacto	Sin Calificar	Bueno
455	2026-03-07 01:29:09	Lead	195	ana.garcia@swatsquad.com	Status	Nuevo	Contactado
456	2026-03-05 08:53:13	Lead	196	sofia.martinez@swatsquad.com	Status	Nuevo	Contactado
457	2026-03-07 17:53:13	Lead	196	maria.torres@swatsquad.com	Status	Contactado	En Seguimiento
458	2026-03-02 00:33:27	Lead	197	sofia.martinez@swatsquad.com	Status	Nuevo	Contactado
459	2026-03-05 15:33:27	Lead	197	roberto.silva@swatsquad.com	Status	Contactado	En Seguimiento
460	2026-03-03 00:33:27	Lead	197	maria.torres@swatsquad.com	Status	En Seguimiento	Calificado
461	2026-03-03 10:32:50	Lead	198	roberto.silva@swatsquad.com	Status	Nuevo	Contactado
462	2026-03-09 21:32:50	Lead	198	pedro.mendez@swatsquad.com	Calidad de Contacto	Sin Calificar	Bueno
463	2026-03-06 02:01:02	Lead	199	sofia.martinez@swatsquad.com	Status	Nuevo	Contactado
464	2026-03-05 19:01:02	Lead	199	roberto.silva@swatsquad.com	Status	Contactado	En Seguimiento
465	2026-03-07 00:01:02	Lead	199	carlos.lopez@swatsquad.com	Status	En Seguimiento	Calificado
466	2026-03-07 07:53:13	Lead	200	ana.garcia@swatsquad.com	Status	Nuevo	Contactado
467	2026-03-08 15:53:13	Lead	200	maria.torres@swatsquad.com	Status	Contactado	Perdido
468	2026-03-11 21:53:13	Lead	200	roberto.silva@swatsquad.com	Calidad de Contacto	Sin Calificar	Bueno
469	2026-03-05 13:36:43	Lead	201	maria.torres@swatsquad.com	Status	Nuevo	Contactado
470	2026-03-06 02:36:43	Lead	201	roberto.silva@swatsquad.com	Status	Contactado	Perdido
471	2026-03-05 05:24:58	Lead	202	pedro.mendez@swatsquad.com	Status	Nuevo	Contactado
472	2026-03-08 03:24:58	Lead	202	lucia.herrera@swatsquad.com	Status	Contactado	En Seguimiento
473	2026-03-06 11:24:58	Lead	202	lucia.herrera@swatsquad.com	Status	En Seguimiento	Calificado
474	2026-03-04 17:24:58	Lead	202	carlos.lopez@swatsquad.com	Status	Calificado	Paso a Ventas
475	2026-03-04 18:21:10	Lead	203	roberto.silva@swatsquad.com	Status	Nuevo	Contactado
476	2026-03-03 12:21:10	Lead	203	ana.garcia@swatsquad.com	Status	Contactado	Perdido
477	2026-03-03 05:03:07	Lead	204	maria.torres@swatsquad.com	Status	Nuevo	Contactado
478	2026-03-04 11:03:07	Lead	204	carlos.lopez@swatsquad.com	Status	Contactado	En Seguimiento
479	2026-03-05 05:03:07	Lead	204	sofia.martinez@swatsquad.com	Calidad de Contacto	Sin Calificar	Excelente
480	2026-03-06 01:43:58	Lead	205	lucia.herrera@swatsquad.com	Status	Nuevo	Contactado
481	2026-03-06 20:43:58	Lead	205	maria.torres@swatsquad.com	Status	Contactado	En Seguimiento
482	2026-03-04 10:02:36	Lead	206	roberto.silva@swatsquad.com	Status	Nuevo	Inválido
483	2026-03-12 19:02:36	Lead	206	sofia.martinez@swatsquad.com	Calidad de Contacto	Sin Calificar	Bueno
484	2026-03-03 05:50:13	Lead	207	sofia.martinez@swatsquad.com	Status	Nuevo	Contactado
485	2026-03-04 01:50:13	Lead	207	sofia.martinez@swatsquad.com	Status	Contactado	En Seguimiento
486	2026-03-07 17:50:13	Lead	207	pedro.mendez@swatsquad.com	Status	En Seguimiento	Calificado
487	2026-03-05 17:34:06	Lead	208	pedro.mendez@swatsquad.com	Status	Nuevo	Contactado
488	2026-03-08 14:34:06	Lead	208	sofia.martinez@swatsquad.com	Status	Contactado	En Seguimiento
489	2026-03-12 13:34:06	Lead	208	sofia.martinez@swatsquad.com	Status	En Seguimiento	Calificado
490	2026-03-08 16:34:06	Lead	208	lucia.herrera@swatsquad.com	Calidad de Contacto	Sin Calificar	Excelente
491	2026-03-05 02:32:04	Lead	209	lucia.herrera@swatsquad.com	Status	Nuevo	Contactado
492	2026-03-07 20:32:04	Lead	209	carlos.lopez@swatsquad.com	Status	Contactado	Perdido
493	2026-03-06 13:16:46	Lead	210	lucia.herrera@swatsquad.com	Status	Nuevo	Contactado
494	2026-03-05 04:16:46	Lead	210	carlos.lopez@swatsquad.com	Status	Contactado	Perdido
495	2026-03-04 20:24:46	Lead	211	carlos.lopez@swatsquad.com	Status	Nuevo	Inválido
496	2026-03-05 10:30:51	Lead	212	ana.garcia@swatsquad.com	Status	Nuevo	Contactado
497	2026-03-08 15:30:51	Lead	212	lucia.herrera@swatsquad.com	Status	Contactado	En Seguimiento
498	2026-03-12 04:30:51	Lead	212	carlos.lopez@swatsquad.com	Status	En Seguimiento	Calificado
499	2026-03-15 13:30:51	Lead	212	maria.torres@swatsquad.com	Status	Calificado	Paso a Ventas
500	2026-03-06 13:30:51	Lead	212	lucia.herrera@swatsquad.com	Calidad de Contacto	Sin Calificar	Bueno
501	2026-03-02 01:52:52	Lead	213	lucia.herrera@swatsquad.com	Status	Nuevo	Duplicado
502	2026-03-03 23:01:08	Lead	214	lucia.herrera@swatsquad.com	Status	Nuevo	Contactado
503	2026-03-04 09:01:08	Lead	214	pedro.mendez@swatsquad.com	Status	Contactado	En Seguimiento
504	2026-03-03 17:01:08	Lead	214	roberto.silva@swatsquad.com	Status	En Seguimiento	Calificado
505	2026-03-13 05:01:08	Lead	214	maria.torres@swatsquad.com	Status	Calificado	Paso a Ventas
506	2026-03-05 08:29:42	Lead	215	sofia.martinez@swatsquad.com	Status	Nuevo	Contactado
507	2026-03-05 03:29:42	Lead	215	pedro.mendez@swatsquad.com	Status	Contactado	Perdido
508	2026-03-11 19:29:42	Lead	215	maria.torres@swatsquad.com	Calidad de Contacto	Sin Calificar	Bueno
509	2026-03-04 12:45:10	Lead	216	pedro.mendez@swatsquad.com	Status	Nuevo	Contactado
510	2026-03-08 12:45:10	Lead	216	lucia.herrera@swatsquad.com	Calidad de Contacto	Sin Calificar	Regular
511	2026-03-05 07:41:06	Lead	217	carlos.lopez@swatsquad.com	Status	Nuevo	Contactado
512	2026-03-08 12:41:06	Lead	217	lucia.herrera@swatsquad.com	Status	Contactado	En Seguimiento
513	2026-03-11 10:41:06	Lead	217	pedro.mendez@swatsquad.com	Status	En Seguimiento	Calificado
514	2026-03-02 15:42:58	Lead	218	sofia.martinez@swatsquad.com	Status	Nuevo	Contactado
515	2026-03-05 17:42:58	Lead	218	pedro.mendez@swatsquad.com	Status	Contactado	En Seguimiento
516	2026-03-08 08:42:58	Lead	218	roberto.silva@swatsquad.com	Status	En Seguimiento	Calificado
517	2026-03-06 19:42:58	Lead	218	pedro.mendez@swatsquad.com	Status	Calificado	Paso a Ventas
518	2026-03-04 23:42:58	Lead	218	lucia.herrera@swatsquad.com	Calidad de Contacto	Sin Calificar	Excelente
519	2026-03-03 18:05:40	Lead	219	carlos.lopez@swatsquad.com	Status	Nuevo	Contactado
520	2026-03-02 13:05:40	Lead	219	sofia.martinez@swatsquad.com	Status	Contactado	En Seguimiento
521	2026-03-05 06:11:01	Lead	220	lucia.herrera@swatsquad.com	Status	Nuevo	Contactado
522	2026-03-08 15:11:01	Lead	220	maria.torres@swatsquad.com	Status	Contactado	En Seguimiento
523	2026-03-07 07:11:01	Lead	220	lucia.herrera@swatsquad.com	Status	En Seguimiento	Calificado
524	2026-03-12 11:11:01	Lead	220	sofia.martinez@swatsquad.com	Status	Calificado	Paso a Ventas
525	2026-03-04 00:55:49	Lead	221	ana.garcia@swatsquad.com	Status	Nuevo	Contactado
526	2026-03-08 20:55:49	Lead	221	ana.garcia@swatsquad.com	Calidad de Contacto	Sin Calificar	Regular
527	2026-03-04 02:30:31	Lead	222	carlos.lopez@swatsquad.com	Status	Nuevo	Contactado
528	2026-03-04 08:30:31	Lead	222	pedro.mendez@swatsquad.com	Status	Contactado	Perdido
529	2026-03-03 08:35:51	Lead	223	sofia.martinez@swatsquad.com	Status	Nuevo	Contactado
530	2026-03-05 20:35:51	Lead	223	carlos.lopez@swatsquad.com	Status	Contactado	Perdido
531	2026-03-02 11:14:43	Lead	224	roberto.silva@swatsquad.com	Status	Nuevo	Contactado
532	2026-03-07 20:14:43	Lead	224	sofia.martinez@swatsquad.com	Status	Contactado	En Seguimiento
533	2026-03-10 08:14:43	Lead	224	ana.garcia@swatsquad.com	Status	En Seguimiento	Calificado
534	2026-03-05 08:46:20	Lead	225	lucia.herrera@swatsquad.com	Status	Nuevo	Contactado
